network,scan,step,filter,aggregation,model,num_nodes,num_edges,density,num_strong_components,indegree,outdegree,close_centrality,avg_indegree,avg_outdegree,avg_close_centrality
merged_f4_t73_aggregation,merged,73,4,0,TVA,619,5379,0.014061201123013943,9,"[8.0, 8.0, 8.0]","[1.0, 1.0, 1.0]","[0.2717678100263852, 0.2717678100263852, 0.2717678100263852]",8.689822294022617,8.689822294022617,0.2786032381362302
merged_f4_t73_aggregation,merged,73,4,1,TVA,195,1563,0.041316415543219666,9,"[8.0, 8.0, 8.0]","[1.0, 1.0, 1.0]","[0.28826151560178304, 0.28869047619047616, 0.28869047619047616]",8.015384615384615,8.015384615384615,0.29936800019188964
merged_f4_t73_aggregation,merged,73,4,2,TVA,77,501,0.08561175666438825,9,"[5.0, 8.0, 8.0]","[1.0, 1.0, 7.0]","[0.30158730158730157, 0.30522088353413657, 0.36538461538461536]",6.5064935064935066,6.5064935064935066,0.3073105387019097
merged_f4_t73_aggregation,merged,73,4,3,TVA,26,84,0.12923076923076923,12,"[1.0, 1.0, 8.0]","[1.0, 1.0, 8.0]","[0.18962962962962962, 0.23684210526315788, 0.375]",3.230769230769231,3.230769230769231,0.26201934667535665
merged_f5_t0_aggregation,merged,0,5,0,MULTI,24,5040,9.130434782608695,9,"[0.75, 37.5, 97.25]","[32.0, 42.0, 556.0]","[0.03260869565217391, 0.6859649122807018, 0.7666666666666667]",210.0,210.0,0.4975559369438089
merged_f5_t0_aggregation,merged,0,5,1,MULTI,24,1512,2.739130434782609,9,"[0.75, 29.0, 49.25]","[13.0, 24.0, 152.0]","[0.03260869565217391, 0.6859649122807018, 0.7666666666666667]",63.0,63.0,0.4975559369438089
merged_f5_t0_aggregation,merged,0,5,2,MULTI,24,512,0.927536231884058,9,"[0.75, 18.0, 33.25]","[7.0, 18.0, 39.0]","[0.03260869565217391, 0.5526315789473684, 0.7666666666666667]",21.333333333333332,21.333333333333332,0.4762840071192475
merged_f5_t0_aggregation,merged,0,5,3,MULTI,12,68,0.5151515151515151,5,"[1.0, 8.0, 8.0]","[1.0, 8.0, 8.0]","[0.4090909090909091, 0.6694214876033059, 0.7363636363636364]",5.666666666666667,5.666666666666667,0.5403122130394858
merged_f5_t0_aggregation,merged,0,5,0,NETSPA,652,1302,0.003067484662576687,9,"[1.0, 1.0, 1.0]","[1.0, 1.0, 1.0]","[0.3378308251167618, 0.3378308251167618, 0.3378308251167618]",1.9969325153374233,1.9969325153374233,0.33232919274928563
merged_f5_t0_aggregation,merged,0,5,1,NETSPA,211,420,0.009478672985781991,9,"[1.0, 1.0, 1.0]","[1.0, 1.0, 1.0]","[0.347682119205298, 0.347682119205298, 0.347682119205298]",1.990521327014218,1.990521327014218,0.3298310402653042
merged_f5_t0_aggregation,merged,0,5,2,NETSPA,86,170,0.023255813953488372,9,"[1.0, 1.0, 1.0]","[1.0, 1.0, 1.0]","[0.2954121789560895, 0.37117903930131, 0.37117903930131]",1.9767441860465116,1.9767441860465116,0.32381382999809905
merged_f5_t0_aggregation,merged,0,5,3,NETSPA,21,28,0.06666666666666667,7,"[1.0, 1.0, 1.0]","[1.0, 1.0, 1.0]","[0.23703703703703705, 0.2745762711864407, 0.32000000000000006]",1.3333333333333333,1.3333333333333333,0.26115550041183994
merged_f5_t0_aggregation,merged,0,5,0,TVA,651,5667,0.013392414037575328,9,"[8.0, 8.0, 8.0]","[1.0, 1.0, 1.0]","[0.2719665271966527, 0.2719665271966527, 0.2719665271966527]",8.705069124423963,8.705069124423963,0.27893757268465535
merged_f5_t0_aggregation,merged,0,5,1,TVA,210,1698,0.038687628161312375,9,"[8.0, 8.0, 8.0]","[1.0, 1.0, 1.0]","[0.2863013698630137, 0.2863013698630137, 0.2863013698630137]",8.085714285714285,8.085714285714285,0.2986418132403682
merged_f5_t0_aggregation,merged,0,5,2,TVA,85,573,0.08025210084033614,9,"[7.0, 8.0, 8.0]","[1.0, 1.0, 7.0]","[0.2906574394463668, 0.2937062937062937, 0.3620689655172414]",6.741176470588235,6.741176470588235,0.30544592597927983
merged_f5_t0_aggregation,merged,0,5,3,TVA,20,76,0.2,7,"[1.0, 1.5, 8.0]","[1.0, 1.0, 8.0]","[0.31163434903047094, 0.3455513784461153, 0.493421052631579]",3.8,3.8,0.3575981943190009
merged_f5_t10_aggregation,merged,10,5,0,MULTI,24,5000,9.057971014492754,9,"[0.75, 33.5, 91.75]","[32.0, 42.0, 551.0]","[0.03260869565217391, 0.6134423897581792, 0.7666666666666667]",208.33333333333334,208.33333333333334,0.49151239340026537
merged_f5_t10_aggregation,merged,10,5,1,MULTI,24,1488,2.6956521739130435,9,"[0.75, 25.5, 49.25]","[13.0, 24.0, 149.0]","[0.03260869565217391, 0.6134423897581792, 0.7666666666666667]",62.0,62.0,0.49151239340026537
merged_f5_t10_aggregation,merged,10,5,2,MULTI,24,496,0.8985507246376812,9,"[0.75, 17.5, 33.25]","[7.0, 18.0, 37.0]","[0.03260869565217391, 0.5526315789473684, 0.7666666666666667]",20.666666666666668,20.666666666666668,0.46419692003216045
merged_f5_t10_aggregation,merged,10,5,3,MULTI,18,76,0.24836601307189543,11,"[1.0, 2.0, 8.0]","[1.0, 2.0, 8.0]","[0.2801120448179272, 0.3095975232198142, 0.43315508021390375]",4.222222222222222,4.222222222222222,0.33881437333449715
merged_f5_t10_aggregation,merged,10,5,0,NETSPA,647,1292,0.0030911901081916537,9,"[1.0, 1.0, 1.0]","[1.0, 1.0, 1.0]","[0.3378661087866109, 0.3378661087866109, 0.3378661087866109]",1.9969088098918084,1.9969088098918084,0.3323240789504344
merged_f5_t10_aggregation,merged,10,5,1,NETSPA,208,414,0.009615384615384616,9,"[1.0, 1.0, 1.0]","[1.0, 1.0, 1.0]","[0.34789915966386553, 0.34789915966386553, 0.34789915966386553]",1.9903846153846154,1.9903846153846154,0.32978542458175447
merged_f5_t10_aggregation,merged,10,5,2,NETSPA,84,166,0.023809523809523808,9,"[1.0, 1.0, 1.0]","[1.0, 1.0, 1.0]","[0.2945936293920104, 0.3721973094170404, 0.3721973094170404]",1.9761904761904763,1.9761904761904763,0.3235687392247044
merged_f5_t10_aggregation,merged,10,5,3,NETSPA,27,44,0.06267806267806268,3,"[1.0, 1.0, 1.0]","[1.0, 1.0, 2.0]","[0.24299065420560748, 0.3023255813953488, 0.41935483870967744]",1.6296296296296295,1.6296296296296295,0.3126039217563747
merged_f5_t10_aggregation,merged,10,5,0,TVA,646,5622,0.013492692058463531,9,"[8.0, 8.0, 8.0]","[1.0, 1.0, 1.0]","[0.2720658110395122, 0.2721518987341772, 0.2721518987341772]",8.702786377708978,8.702786377708978,0.2791371906573739
merged_f5_t10_aggregation,merged,10,5,1,TVA,207,1671,0.03918671732095118,9,"[8.0, 8.0, 8.0]","[1.0, 1.0, 1.0]","[0.28690807799442897, 0.28690807799442897, 0.28690807799442897]",8.072463768115941,8.072463768115941,0.29916325084905493
merged_f5_t10_aggregation,merged,10,5,2,TVA,83,555,0.08154569497502204,9,"[6.5, 8.0, 8.0]","[1.0, 1.0, 7.0]","[0.2939068100358423, 0.2971014492753623, 0.3694893236989527]",6.686746987951807,6.686746987951807,0.3065066874248492
merged_f5_t10_aggregation,merged,10,5,3,TVA,26,84,0.12923076923076923,12,"[1.0, 1.0, 8.0]","[1.0, 1.0, 8.0]","[0.18962962962962962, 0.23684210526315788, 0.375]",3.230769230769231,3.230769230769231,0.26201934667535665
merged_f5_t20_aggregation,merged,20,5,0,MULTI,24,4976,9.014492753623188,9,"[0.75, 33.5, 79.75]","[32.0, 42.0, 548.0]","[0.03260869565217391, 0.6134423897581792, 0.7666666666666667]",207.33333333333334,207.33333333333334,0.49151239340026537
merged_f5_t20_aggregation,merged,20,5,1,MULTI,24,1472,2.6666666666666665,9,"[0.75, 25.5, 43.75]","[13.0, 24.0, 147.0]","[0.03260869565217391, 0.6134423897581792, 0.7666666666666667]",61.333333333333336,61.333333333333336,0.49151239340026537
merged_f5_t20_aggregation,merged,20,5,2,MULTI,24,488,0.8840579710144928,9,"[0.75, 17.5, 33.25]","[7.0, 18.0, 36.0]","[0.03260869565217391, 0.5526315789473684, 0.7666666666666667]",20.333333333333332,20.333333333333332,0.46419692003216045
merged_f5_t20_aggregation,merged,20,5,3,MULTI,18,76,0.24836601307189543,11,"[1.0, 2.0, 8.0]","[1.0, 2.0, 8.0]","[0.2801120448179272, 0.3095975232198142, 0.43315508021390375]",4.222222222222222,4.222222222222222,0.33881437333449715
merged_f5_t20_aggregation,merged,20,5,0,NETSPA,644,1286,0.003105590062111801,9,"[1.0, 1.0, 1.0]","[1.0, 1.0, 1.0]","[0.3378875459800315, 0.3378875459800315, 0.3378875459800315]",1.9968944099378882,1.9968944099378882,0.33232100181986246
merged_f5_t20_aggregation,merged,20,5,1,NETSPA,206,410,0.009708737864077669,9,"[1.0, 1.0, 1.0]","[1.0, 1.0, 1.0]","[0.34804753820033957, 0.34804753820033957, 0.34804753820033957]",1.9902912621359223,1.9902912621359223,0.3297543131788933
merged_f5_t20_aggregation,merged,20,5,2,NETSPA,83,164,0.024096385542168676,9,"[1.0, 1.0, 1.0]","[1.0, 1.0, 1.0]","[0.29289076552155224, 0.37272727272727274, 0.37272727272727274]",1.9759036144578312,1.9759036144578312,0.3234390440221368
merged_f5_t20_aggregation,merged,20,5,3,NETSPA,27,44,0.06267806267806268,3,"[1.0, 1.0, 1.0]","[1.0, 1.0, 2.0]","[0.24299065420560748, 0.3023255813953488, 0.41935483870967744]",1.6296296296296295,1.6296296296296295,0.3126039217563747
merged_f5_t20_aggregation,merged,20,5,0,TVA,643,5595,0.013553582070028053,9,"[8.0, 8.0, 8.0]","[1.0, 1.0, 1.0]","[0.2721492157693938, 0.272264631043257, 0.272264631043257]",8.70139968895801,8.70139968895801,0.27926509282801376
merged_f5_t20_aggregation,merged,20,5,1,TVA,205,1653,0.03952654232424677,9,"[8.0, 8.0, 8.0]","[1.0, 1.0, 1.0]","[0.28732394366197184, 0.28732394366197184, 0.28732394366197184]",8.06341463414634,8.06341463414634,0.2995701139860095
merged_f5_t20_aggregation,merged,20,5,2,TVA,82,546,0.08220415537488708,9,"[6.0, 8.0, 8.0]","[1.0, 1.0, 7.0]","[0.2956204379562044, 0.2988929889298893, 0.3733653144227761]",6.658536585365853,6.658536585365853,0.3073894743029261
merged_f5_t20_aggregation,merged,20,5,3,TVA,26,84,0.12923076923076923,12,"[1.0, 1.0, 8.0]","[1.0, 1.0, 8.0]","[0.18962962962962962, 0.23684210526315788, 0.375]",3.230769230769231,3.230769230769231,0.26201934667535665
merged_f5_t30_aggregation,merged,30,5,0,MULTI,24,4960,8.985507246376812,9,"[0.75, 33.5, 79.75]","[32.0, 42.0, 546.0]","[0.03260869565217391, 0.6134423897581792, 0.7666666666666667]",206.66666666666666,206.66666666666666,0.49151239340026537
merged_f5_t30_aggregation,merged,30,5,1,MULTI,24,1472,2.6666666666666665,9,"[0.75, 25.5, 43.75]","[13.0, 24.0, 147.0]","[0.03260869565217391, 0.6134423897581792, 0.7666666666666667]",61.333333333333336,61.333333333333336,0.49151239340026537
merged_f5_t30_aggregation,merged,30,5,2,MULTI,24,488,0.8840579710144928,9,"[0.75, 17.5, 33.25]","[7.0, 18.0, 36.0]","[0.03260869565217391, 0.5526315789473684, 0.7666666666666667]",20.333333333333332,20.333333333333332,0.46419692003216045
merged_f5_t30_aggregation,merged,30,5,3,MULTI,18,76,0.24836601307189543,11,"[1.0, 2.0, 8.0]","[1.0, 2.0, 8.0]","[0.2801120448179272, 0.3095975232198142, 0.43315508021390375]",4.222222222222222,4.222222222222222,0.33881437333449715
merged_f5_t30_aggregation,merged,30,5,0,NETSPA,642,1282,0.003115264797507788,9,"[1.0, 1.0, 1.0]","[1.0, 1.0, 1.0]","[0.3379019504480759, 0.3379019504480759, 0.3379019504480759]",1.9968847352024923,1.9968847352024923,0.33231748255055926
merged_f5_t30_aggregation,merged,30,5,1,NETSPA,206,410,0.009708737864077669,9,"[1.0, 1.0, 1.0]","[1.0, 1.0, 1.0]","[0.34804753820033957, 0.34804753820033957, 0.34804753820033957]",1.9902912621359223,1.9902912621359223,0.3297543131788933
merged_f5_t30_aggregation,merged,30,5,2,NETSPA,83,164,0.024096385542168676,9,"[1.0, 1.0, 1.0]","[1.0, 1.0, 1.0]","[0.29289076552155224, 0.37272727272727274, 0.37272727272727274]",1.9759036144578312,1.9759036144578312,0.3234390440221368
merged_f5_t30_aggregation,merged,30,5,3,NETSPA,27,44,0.06267806267806268,3,"[1.0, 1.0, 1.0]","[1.0, 1.0, 2.0]","[0.24299065420560748, 0.3023255813953488, 0.41935483870967744]",1.6296296296296295,1.6296296296296295,0.3126039217563747
merged_f5_t30_aggregation,merged,30,5,0,TVA,641,5577,0.01359448127925117,9,"[8.0, 8.0, 8.0]","[1.0, 1.0, 1.0]","[0.27222458528285837, 0.2723404255319149, 0.2723404255319149]",8.700468018720748,8.700468018720748,0.27934955977887477
merged_f5_t30_aggregation,merged,30,5,1,TVA,205,1653,0.03952654232424677,9,"[8.0, 8.0, 8.0]","[1.0, 1.0, 1.0]","[0.28732394366197184, 0.28732394366197184, 0.28732394366197184]",8.06341463414634,8.06341463414634,0.2995701139860095
merged_f5_t30_aggregation,merged,30,5,2,TVA,82,546,0.08220415537488708,9,"[6.0, 8.0, 8.0]","[1.0, 1.0, 7.0]","[0.2956204379562044, 0.2988929889298893, 0.3733653144227761]",6.658536585365853,6.658536585365853,0.3073894743029262
merged_f5_t30_aggregation,merged,30,5,3,TVA,26,84,0.12923076923076923,12,"[1.0, 1.0, 8.0]","[1.0, 1.0, 8.0]","[0.18962962962962962, 0.23684210526315788, 0.375]",3.230769230769231,3.230769230769231,0.26201934667535665
merged_f5_t40_aggregation,merged,40,5,0,MULTI,24,4872,8.826086956521738,9,"[0.75, 25.5, 79.75]","[30.0, 42.0, 537.0]","[0.03260869565217391, 0.6134423897581792, 0.7666666666666667]",203.0,203.0,0.49151239340026537
merged_f5_t40_aggregation,merged,40,5,1,MULTI,24,1432,2.5942028985507246,9,"[0.75, 25.5, 43.75]","[13.0, 22.0, 144.0]","[0.03260869565217391, 0.6134423897581792, 0.7666666666666667]",59.666666666666664,59.666666666666664,0.49151239340026537
merged_f5_t40_aggregation,merged,40,5,2,MULTI,24,464,0.8405797101449275,9,"[0.75, 17.0, 33.25]","[7.0, 16.0, 35.0]","[0.03260869565217391, 0.5526315789473684, 0.7666666666666667]",19.333333333333332,19.333333333333332,0.46419692003216034
merged_f5_t40_aggregation,merged,40,5,3,MULTI,18,76,0.24836601307189543,11,"[1.0, 2.0, 8.0]","[1.0, 2.0, 8.0]","[0.2801120448179272, 0.3095975232198142, 0.43315508021390375]",4.222222222222222,4.222222222222222,0.33881437333449715
merged_f5_t40_aggregation,merged,40,5,0,NETSPA,631,1260,0.003169572107765452,9,"[1.0, 1.0, 1.0]","[1.0, 1.0, 1.0]","[0.33798283261802575, 0.33798283261802575, 0.33798283261802575]",1.9968304278922346,1.9968304278922346,0.33230190081503075
merged_f5_t40_aggregation,merged,40,5,1,NETSPA,201,400,0.009950248756218905,9,"[1.0, 1.0, 1.0]","[1.0, 1.0, 1.0]","[0.34843205574912894, 0.34843205574912894, 0.34843205574912894]",1.9900497512437811,1.9900497512437811,0.3296611909273586
merged_f5_t40_aggregation,merged,40,5,2,NETSPA,80,158,0.025,9,"[1.0, 1.0, 1.0]","[1.0, 1.0, 1.0]","[0.2909790086911858, 0.3744075829383886, 0.3744075829383886]",1.975,1.975,0.32299116215008056
merged_f5_t40_aggregation,merged,40,5,3,NETSPA,27,44,0.06267806267806268,3,"[1.0, 1.0, 1.0]","[1.0, 1.0, 2.0]","[0.24299065420560748, 0.3023255813953488, 0.41935483870967744]",1.6296296296296295,1.6296296296296295,0.3126039217563747
merged_f5_t40_aggregation,merged,40,5,0,TVA,630,5478,0.013823907941555,9,"[8.0, 8.0, 8.0]","[1.0, 1.0, 1.0]","[0.2713546160483175, 0.2713546160483175, 0.2713546160483175]",8.695238095238095,8.695238095238095,0.27813368304444736
merged_f5_t40_aggregation,merged,40,5,1,TVA,200,1608,0.04040201005025126,9,"[8.0, 8.0, 8.0]","[1.0, 1.0, 1.0]","[0.2874685125407669, 0.2875722543352601, 0.2875722543352601]",8.04,8.04,0.2983205695743862
merged_f5_t40_aggregation,merged,40,5,2,TVA,79,519,0.08422590068159688,9,"[6.0, 8.0, 8.0]","[1.0, 1.0, 7.0]","[0.29770992366412213, 0.30115830115830117, 0.36196649295835304]",6.569620253164557,6.569620253164557,0.3054473980528216
merged_f5_t40_aggregation,merged,40,5,3,TVA,26,84,0.12923076923076923,12,"[1.0, 1.0, 8.0]","[1.0, 1.0, 8.0]","[0.18962962962962962, 0.23684210526315788, 0.375]",3.230769230769231,3.230769230769231,0.26201934667535665
merged_f5_t50_aggregation,merged,50,5,0,MULTI,24,4832,8.753623188405797,9,"[0.75, 25.5, 76.0]","[30.0, 42.0, 532.0]","[0.03260869565217391, 0.6134423897581792, 0.7666666666666667]",201.33333333333334,201.33333333333334,0.49151239340026537
merged_f5_t50_aggregation,merged,50,5,1,MULTI,24,1416,2.5652173913043477,9,"[0.75, 25.5, 43.75]","[13.0, 22.0, 142.0]","[0.03260869565217391, 0.6134423897581792, 0.7666666666666667]",59.0,59.0,0.49151239340026537
merged_f5_t50_aggregation,merged,50,5,2,MULTI,24,464,0.8405797101449275,9,"[0.75, 17.0, 33.25]","[7.0, 16.0, 35.0]","[0.03260869565217391, 0.5526315789473684, 0.7666666666666667]",19.333333333333332,19.333333333333332,0.46419692003216034
merged_f5_t50_aggregation,merged,50,5,3,MULTI,18,76,0.24836601307189543,11,"[1.0, 2.0, 8.0]","[1.0, 2.0, 8.0]","[0.2801120448179272, 0.3095975232198142, 0.43315508021390375]",4.222222222222222,4.222222222222222,0.33881437333449715
merged_f5_t50_aggregation,merged,50,5,0,NETSPA,626,1250,0.003194888178913738,9,"[1.0, 1.0, 1.0]","[1.0, 1.0, 1.0]","[0.3380205516495403, 0.3380205516495403, 0.3380205516495403]",1.9968051118210863,1.9968051118210863,0.3322959275243368
merged_f5_t50_aggregation,merged,50,5,1,NETSPA,199,396,0.010050251256281407,9,"[1.0, 1.0, 1.0]","[1.0, 1.0, 1.0]","[0.3485915492957746, 0.3485915492957746, 0.3485915492957746]",1.9899497487437185,1.9899497487437185,0.32962779357750666
merged_f5_t50_aggregation,merged,50,5,2,NETSPA,80,158,0.025,9,"[1.0, 1.0, 1.0]","[1.0, 1.0, 1.0]","[0.2909790086911858, 0.3744075829383886, 0.3744075829383886]",1.975,1.975,0.32299116215008056
merged_f5_t50_aggregation,merged,50,5,3,NETSPA,27,44,0.06267806267806268,3,"[1.0, 1.0, 1.0]","[1.0, 1.0, 2.0]","[0.24299065420560748, 0.3023255813953488, 0.41935483870967744]",1.6296296296296295,1.6296296296296295,0.3126039217563747
merged_f5_t50_aggregation,merged,50,5,0,TVA,625,5433,0.013930769230769231,9,"[8.0, 8.0, 8.0]","[1.0, 1.0, 1.0]","[0.27154046997389036, 0.27154046997389036, 0.27154046997389036]",8.6928,8.6928,0.27834587975015224
merged_f5_t50_aggregation,merged,50,5,1,TVA,198,1590,0.04076295954468543,9,"[8.0, 8.0, 8.0]","[1.0, 1.0, 1.0]","[0.2876963546335425, 0.2880116959064328, 0.2880116959064328]",8.030303030303031,8.030303030303031,0.29873636960040434
merged_f5_t50_aggregation,merged,50,5,2,TVA,79,519,0.08422590068159688,9,"[6.0, 8.0, 8.0]","[1.0, 1.0, 7.0]","[0.29770992366412213, 0.30115830115830117, 0.36196649295835304]",6.569620253164557,6.569620253164557,0.3054473980528216
merged_f5_t50_aggregation,merged,50,5,3,TVA,26,84,0.12923076923076923,12,"[1.0, 1.0, 8.0]","[1.0, 1.0, 8.0]","[0.18962962962962962, 0.23684210526315788, 0.375]",3.230769230769231,3.230769230769231,0.26201934667535665
merged_f5_t60_aggregation,merged,60,5,0,MULTI,24,4824,8.73913043478261,9,"[0.75, 25.5, 74.0]","[30.0, 42.0, 531.0]","[0.03260869565217391, 0.6134423897581792, 0.7666666666666667]",201.0,201.0,0.49151239340026537
merged_f5_t60_aggregation,merged,60,5,1,MULTI,24,1408,2.550724637681159,9,"[0.75, 25.5, 43.75]","[13.0, 22.0, 141.0]","[0.03260869565217391, 0.6134423897581792, 0.7666666666666667]",58.666666666666664,58.666666666666664,0.49151239340026537
merged_f5_t60_aggregation,merged,60,5,2,MULTI,24,456,0.8260869565217391,9,"[0.75, 17.0, 33.25]","[7.0, 16.0, 34.0]","[0.03260869565217391, 0.5526315789473684, 0.7666666666666667]",19.0,19.0,0.46419692003216034
merged_f5_t60_aggregation,merged,60,5,3,MULTI,18,76,0.24836601307189543,11,"[1.0, 2.0, 8.0]","[1.0, 2.0, 8.0]","[0.2801120448179272, 0.3095975232198142, 0.43315508021390375]",4.222222222222222,4.222222222222222,0.33881437333449715
merged_f5_t60_aggregation,merged,60,5,0,NETSPA,625,1248,0.0032,9,"[1.0, 1.0, 1.0]","[1.0, 1.0, 1.0]","[0.3380281690140845, 0.3380281690140845, 0.3380281690140845]",1.9968,1.9968,0.33229486997936014
merged_f5_t60_aggregation,merged,60,5,1,NETSPA,198,394,0.010101010101010102,9,"[1.0, 1.0, 1.0]","[1.0, 1.0, 1.0]","[0.3486725663716814, 0.3486725663716814, 0.3486725663716814]",1.9898989898989898,1.9898989898989898,0.3296109304177473
merged_f5_t60_aggregation,merged,60,5,2,NETSPA,79,156,0.02531645569620253,9,"[1.0, 1.0, 1.0]","[1.0, 1.0, 1.0]","[0.2910488283697423, 0.375, 0.375]",1.9746835443037976,1.9746835443037976,0.32284688863471844
merged_f5_t60_aggregation,merged,60,5,3,NETSPA,27,44,0.06267806267806268,3,"[1.0, 1.0, 1.0]","[1.0, 1.0, 2.0]","[0.24299065420560748, 0.3023255813953488, 0.41935483870967744]",1.6296296296296295,1.6296296296296295,0.3126039217563747
merged_f5_t60_aggregation,merged,60,5,0,TVA,624,5424,0.013952339795036425,9,"[8.0, 8.0, 8.0]","[1.0, 1.0, 1.0]","[0.2715780296425458, 0.2715780296425458, 0.2715780296425458]",8.692307692307692,8.692307692307692,0.2783888384070953
merged_f5_t60_aggregation,merged,60,5,1,TVA,197,1581,0.04094581995234642,9,"[8.0, 8.0, 8.0]","[1.0, 1.0, 1.0]","[0.2878120411160059, 0.28823529411764703, 0.28823529411764703]",8.025380710659899,8.025380710659899,0.2989468810029325
merged_f5_t60_aggregation,merged,60,5,2,TVA,78,510,0.08491508491508491,9,"[6.0, 8.0, 8.0]","[1.0, 1.0, 7.0]","[0.29961089494163423, 0.3031496062992126, 0.36364995349249235]",6.538461538461538,6.538461538461538,0.30637511931967676
merged_f5_t60_aggregation,merged,60,5,3,TVA,26,84,0.12923076923076923,12,"[1.0, 1.0, 8.0]","[1.0, 1.0, 8.0]","[0.18962962962962962, 0.23684210526315788, 0.375]",3.230769230769231,3.230769230769231,0.26201934667535665
merged_f5_t70_aggregation,merged,70,5,0,MULTI,24,4784,8.666666666666666,9,"[0.75, 25.5, 74.0]","[30.0, 42.0, 526.0]","[0.03260869565217391, 0.6134423897581792, 0.7666666666666667]",199.33333333333334,199.33333333333334,0.49151239340026537
merged_f5_t70_aggregation,merged,70,5,1,MULTI,24,1392,2.5217391304347827,9,"[0.75, 25.5, 43.0]","[13.0, 22.0, 139.0]","[0.03260869565217391, 0.6134423897581792, 0.7666666666666667]",58.0,58.0,0.49151239340026537
merged_f5_t70_aggregation,merged,70,5,2,MULTI,24,448,0.8115942028985508,9,"[0.75, 17.0, 33.0]","[7.0, 16.0, 33.0]","[0.03260869565217391, 0.5526315789473684, 0.7666666666666667]",18.666666666666668,18.666666666666668,0.46419692003216034
merged_f5_t70_aggregation,merged,70,5,3,MULTI,18,76,0.24836601307189543,11,"[1.0, 2.0, 8.0]","[1.0, 2.0, 8.0]","[0.2801120448179272, 0.3095975232198142, 0.43315508021390375]",4.222222222222222,4.222222222222222,0.33881437333449715
